label,mean_predicted_probability,fraction_positives
replace_both_c0.5_raw,0.7500101019965878,0.7857142857142857
replace_both_c0.5_raw,0.8509188919760915,0.6875
replace_both_c0.5_raw,0.9517355604022022,1.0
replace_both_c0.5_temperature_scaled,0.09756063175978634,0.0
replace_both_c0.5_temperature_scaled,0.14939535423303044,0.0
replace_both_c0.5_temperature_scaled,0.25542575129981565,0.2857142857142857
replace_both_c0.5_temperature_scaled,0.3525555785581746,0.22727272727272727
replace_both_c0.5_temperature_scaled,0.45490570390303997,0.4166666666666667
replace_both_c0.5_temperature_scaled,0.5450942960969613,0.5833333333333334
replace_both_c0.5_temperature_scaled,0.6474444214418268,0.7727272727272727
replace_both_c0.5_temperature_scaled,0.7445742487001852,0.7142857142857143
replace_both_c0.5_temperature_scaled,0.8506046457669703,1.0
replace_both_c0.5_temperature_scaled,0.9024393682402141,1.0
replace_both_c0.5_raw,0.050496159149762784,0.0
replace_both_c0.5_raw,0.16122488637737215,0.08333333333333333
replace_both_c0.5_raw,0.23743631635887863,0.07142857142857142
replace_both_c0.5_raw,0.3663647987866558,0.4117647058823529
replace_both_c0.5_raw,0.4518030669178993,0.4117647058823529
replace_both_c0.5_raw,0.5481969330821028,0.5882352941176471
replace_both_c0.5_raw,0.6336352012133463,0.5882352941176471
replace_both_c0.5_raw,0.7625636836411231,0.9285714285714286
replace_both_c0.5_raw,0.8387751136226291,0.9166666666666666
replace_both_c0.5_raw,0.9495038408502374,1.0
replace_both_c0.5_temperature_scaled,0.06182605563860917,0.0
replace_both_c0.5_temperature_scaled,0.1664304441623804,0.0
replace_both_c0.5_temperature_scaled,0.2604197066506587,0.1111111111111111
replace_both_c0.5_temperature_scaled,0.3681611274739355,0.18181818181818182
replace_both_c0.5_temperature_scaled,0.444375763530916,0.5
replace_both_c0.5_temperature_scaled,0.5556242364690857,0.5
replace_both_c0.5_temperature_scaled,0.6318388725260667,0.8181818181818182
replace_both_c0.5_temperature_scaled,0.7395802933493427,0.8888888888888888
replace_both_c0.5_temperature_scaled,0.8335695558376206,1.0
replace_both_c0.5_temperature_scaled,0.9381739443613913,1.0
replace_both_c1.0_raw,0.05918839460406215,0.14285714285714285
replace_both_c1.0_raw,0.1487420121622523,0.2727272727272727
replace_both_c1.0_raw,0.24011967606450954,0.16666666666666666
replace_both_c1.0_raw,0.34288774754259177,0.2777777777777778
replace_both_c1.0_raw,0.45531589731969757,0.47368421052631576
replace_both_c1.0_raw,0.5446841026803021,0.5263157894736842
replace_both_c1.0_raw,0.6571122524574079,0.7222222222222222
replace_both_c1.0_raw,0.7598803239354902,0.8333333333333334
replace_both_c1.0_raw,0.8512579878377475,0.7272727272727273
replace_both_c1.0_raw,0.9408116053959378,0.8571428571428571
replace_both_c1.0_temperature_scaled,0.15051392453525422,0.5
replace_both_c1.0_temperature_scaled,0.24633487042717836,0.18181818181818182
replace_both_c1.0_temperature_scaled,0.3501123112777734,0.16666666666666666
replace_both_c1.0_temperature_scaled,0.4505969406011397,0.3888888888888889
replace_both_c1.0_temperature_scaled,0.5494030593988599,0.6111111111111112
replace_both_c1.0_temperature_scaled,0.6498876887222264,0.8333333333333334
replace_both_c1.0_temperature_scaled,0.7536651295728216,0.8181818181818182
replace_both_c1.0_temperature_scaled,0.8494860754647456,0.5
replace_both_c1.0_raw,0.04825749323923948,0.0
replace_both_c1.0_raw,0.14907541839734723,0.3125
replace_both_c1.0_raw,0.24998655849306844,0.21428571428571427
replace_both_c1.0_raw,0.33522905593535335,0.4
replace_both_c1.0_raw,0.4405008334829692,0.3684210526315789
replace_both_c1.0_raw,0.5594991665170316,0.631578947368421
replace_both_c1.0_raw,0.6647709440646472,0.6
replace_both_c1.0_raw,0.7500134415069322,0.7857142857142857
replace_both_c1.0_raw,0.8509245816026533,0.6875
replace_both_c1.0_raw,0.9517425067607607,1.0
replace_both_c1.0_temperature_scaled,0.0975487810138527,0.0
replace_both_c1.0_temperature_scaled,0.14938300159049647,0.0
replace_both_c1.0_temperature_scaled,0.2554197801821899,0.2857142857142857
replace_both_c1.0_temperature_scaled,0.35255192942644065,0.22727272727272727
replace_both_c1.0_temperature_scaled,0.45490639367185953,0.4166666666666667
replace_both_c1.0_temperature_scaled,0.545093606328141,0.5833333333333334
replace_both_c1.0_temperature_scaled,0.6474480705735598,0.7727272727272727
replace_both_c1.0_temperature_scaled,0.7445802198178104,0.7142857142857143
replace_both_c1.0_temperature_scaled,0.8506169984095037,1.0
replace_both_c1.0_temperature_scaled,0.9024512189861474,1.0
replace_both_c1.0_raw,0.05049044288622991,0.0
replace_both_c1.0_raw,0.16122156755152486,0.08333333333333333
replace_both_c1.0_raw,0.23743196020670188,0.07142857142857142
replace_both_c1.0_raw,0.36636200419731446,0.4117647058823529
replace_both_c1.0_raw,0.45180157384130926,0.4117647058823529
replace_both_c1.0_raw,0.5481984261586925,0.5882352941176471
replace_both_c1.0_raw,0.6336379958026872,0.5882352941176471
replace_both_c1.0_raw,0.7625680397932993,0.9285714285714286
replace_both_c1.0_raw,0.8387784324484762,0.9166666666666666
replace_both_c1.0_raw,0.9495095571137703,1.0
replace_both_c1.0_temperature_scaled,0.061818430927913816,0.0
replace_both_c1.0_temperature_scaled,0.16642496493508482,0.0
replace_both_c1.0_temperature_scaled,0.260416564016791,0.1111111111111111
replace_both_c1.0_temperature_scaled,0.3681597399465744,0.18181818181818182
replace_both_c1.0_temperature_scaled,0.44437366036889286,0.5
replace_both_c1.0_temperature_scaled,0.5556263396311083,0.5
replace_both_c1.0_temperature_scaled,0.6318402600534273,0.8181818181818182
replace_both_c1.0_temperature_scaled,0.7395834359832102,0.8888888888888888
replace_both_c1.0_temperature_scaled,0.8335750350649158,1.0
replace_both_c1.0_temperature_scaled,0.9381815690720865,1.0
replace_both_interactions_c0.2_raw,0.06377616962921935,0.125
replace_both_interactions_c0.2_raw,0.15643926130973826,0.2727272727272727
replace_both_interactions_c0.2_raw,0.25552195815993034,0.25
replace_both_interactions_c0.2_raw,0.34600978487614836,0.2222222222222222
replace_both_interactions_c0.2_raw,0.45707144367426367,0.5
replace_both_interactions_c0.2_raw,0.5446038082127691,0.55
replace_both_interactions_c0.2_raw,0.6567257646737538,0.7058823529411765
replace_both_interactions_c0.2_raw,0.7559237534381892,0.8181818181818182
replace_both_interactions_c0.2_raw,0.8439774550402687,0.75
replace_both_interactions_c0.2_raw,0.9382305748609029,0.8571428571428571
replace_both_interactions_c0.2_temperature_scaled,0.17115673028018408,0.25
replace_both_interactions_c0.2_temperature_scaled,0.2603470912842269,0.2
replace_both_interactions_c0.2_temperature_scaled,0.35805986081405616,0.2777777777777778
replace_both_interactions_c0.2_temperature_scaled,0.45117921405497885,0.34285714285714286
replace_both_interactions_c0.2_temperature_scaled,0.549110599750179,0.6216216216216216
replace_both_interactions_c0.2_temperature_scaled,0.652041049197302,0.8235294117647058
replace_both_interactions_c0.2_temperature_scaled,0.7449219279471968,0.8
replace_both_interactions_c0.2_temperature_scaled,0.8312879762166402,0.6666666666666666
replace_both_interactions_c0.2_raw,0.05964568847746673,0.0
replace_both_interactions_c0.2_raw,0.1569063625210988,0.36363636363636365
replace_both_interactions_c0.2_raw,0.24667089779763124,0.2
replace_both_interactions_c0.2_raw,0.357378586942243,0.5555555555555556
replace_both_interactions_c0.2_raw,0.44205725673956775,0.35294117647058826
replace_both_interactions_c0.2_raw,0.5563856329288243,0.6
replace_both_interactions_c0.2_raw,0.6526101900215803,0.5
replace_both_interactions_c0.2_raw,0.7408198133661391,0.7333333333333333
replace_both_interactions_c0.2_raw,0.8552908951469536,0.7647058823529411
replace_both_interactions_c0.2_raw,0.9514883515918487,1.0
replace_both_interactions_c0.2_temperature_scaled,0.09317182292935373,0.0
replace_both_interactions_c0.2_temperature_scaled,0.16611437170221444,0.0
replace_both_interactions_c0.2_temperature_scaled,0.2654384554903228,0.3076923076923077
replace_both_interactions_c0.2_temperature_scaled,0.34714088974501095,0.19047619047619047
replace_both_interactions_c0.2_temperature_scaled,0.4519023700599456,0.44
replace_both_interactions_c0.2_temperature_scaled,0.5460948217417783,0.5555555555555556
replace_both_interactions_c0.2_temperature_scaled,0.6495595011983597,0.7777777777777778
replace_both_interactions_c0.2_temperature_scaled,0.7436534356045221,0.75
replace_both_interactions_c0.2_temperature_scaled,0.8523991704316788,1.0
replace_both_interactions_c0.2_temperature_scaled,0.9055510083152543,1.0
replace_both_interactions_c0.2_raw,0.04807052972495892,0.0
replace_both_interactions_c0.2_raw,0.1627203307898171,0.08333333333333333
replace_both_interactions_c0.2_raw,0.23612475454969864,0.07142857142857142
replace_both_interactions_c0.2_raw,0.3590982423725219,0.3333333333333333
replace_both_interactions_c0.2_raw,0.44830397763803354,0.4444444444444444
replace_both_interactions_c0.2_raw,0.5534385218468343,0.5714285714285714
replace_both_interactions_c0.2_raw,0.6471462299053073,0.6428571428571429
replace_both_interactions_c0.2_raw,0.7670963378843841,0.9285714285714286
replace_both_interactions_c0.2_raw,0.8492083423688364,0.9285714285714286
replace_both_interactions_c0.2_raw,0.9672711623115209,1.0
replace_both_interactions_c0.2_temperature_scaled,0.07148667460271306,0.0
replace_both_interactions_c0.2_temperature_scaled,0.16846641443164953,0.0
replace_both_interactions_c0.2_temperature_scaled,0.24839301492244886,0.10526315789473684
replace_both_interactions_c0.2_temperature_scaled,0.3634379172095101,0.23076923076923078
replace_both_interactions_c0.2_temperature_scaled,0.4477550309265989,0.45454545454545453
replace_both_interactions_c0.2_temperature_scaled,0.5527378568971265,0.56
replace_both_interactions_c0.2_temperature_scaled,0.6403226676458047,0.7272727272727273
replace_both_interactions_c0.2_temperature_scaled,0.7445319764710873,0.8888888888888888
replace_both_interactions_c0.2_temperature_scaled,0.8282505251600129,1.0
replace_both_interactions_c0.2_temperature_scaled,0.9450659760998231,1.0
replace_both_interactions_c0.5_raw,0.06374387914873854,0.125
replace_both_interactions_c0.5_raw,0.1563969623939264,0.2727272727272727
replace_both_interactions_c0.5_raw,0.2554834975473936,0.25
replace_both_interactions_c0.5_raw,0.3459848283126606,0.2222222222222222
replace_both_interactions_c0.5_raw,0.45707281265694316,0.5
replace_both_interactions_c0.5_raw,0.544624059158773,0.55
replace_both_interactions_c0.5_raw,0.6567522668097174,0.7058823529411765
replace_both_interactions_c0.5_raw,0.7559640326334875,0.8181818181818182
replace_both_interactions_c0.5_raw,0.8440287588223168,0.75
replace_both_interactions_c0.5_raw,0.9382683080518722,0.8571428571428571
replace_both_interactions_c0.5_temperature_scaled,0.17110891108249715,0.25
replace_both_interactions_c0.5_temperature_scaled,0.260308755216929,0.2
replace_both_interactions_c0.5_temperature_scaled,0.3580339860937649,0.2777777777777778
replace_both_interactions_c0.5_temperature_scaled,0.4511731538468002,0.34285714285714286
replace_both_interactions_c0.5_temperature_scaled,0.5491227514663998,0.6216216216216216
replace_both_interactions_c0.5_temperature_scaled,0.6520705915811744,0.8235294117647058
replace_both_interactions_c0.5_temperature_scaled,0.7449699910411058,0.8
replace_both_interactions_c0.5_temperature_scaled,0.8313468218730385,0.6666666666666666
replace_both_interactions_c0.5_raw,0.05962620373618721,0.0
replace_both_interactions_c0.5_raw,0.15688892047199263,0.36363636363636365
replace_both_interactions_c0.5_raw,0.24666433299013937,0.2
replace_both_interactions_c0.5_raw,0.35737744812587846,0.5555555555555556
replace_both_interactions_c0.5_raw,0.4420627609957039,0.35294117647058826
replace_both_interactions_c0.5_raw,0.556375627834804,0.6
replace_both_interactions_c0.5_raw,0.6526118242770789,0.5
replace_both_interactions_c0.5_raw,0.7408319841621509,0.7333333333333333
replace_both_interactions_c0.5_raw,0.8552994248289999,0.7647058823529411
replace_both_interactions_c0.5_raw,0.9515057447467874,1.0
replace_both_interactions_c0.5_temperature_scaled,0.09314347863085727,0.0
replace_both_interactions_c0.5_temperature_scaled,0.16608298272382127,0.0
replace_both_interactions_c0.5_temperature_scaled,0.265421786685597,0.3076923076923077
replace_both_interactions_c0.5_temperature_scaled,0.347135591252653,0.19047619047619047
replace_both_interactions_c0.5_temperature_scaled,0.45190528343333375,0.44
replace_both_interactions_c0.5_temperature_scaled,0.5460909498956489,0.5555555555555556
replace_both_interactions_c0.5_temperature_scaled,0.6495668339757156,0.7777777777777778
replace_both_interactions_c0.5_temperature_scaled,0.7436625992024615,0.75
replace_both_interactions_c0.5_temperature_scaled,0.8524289716848776,1.0
replace_both_interactions_c0.5_temperature_scaled,0.905579011837222,1.0
replace_both_interactions_c0.5_raw,0.04805746303791202,0.0
replace_both_interactions_c0.5_raw,0.1627172718709888,0.08333333333333333
replace_both_interactions_c0.5_raw,0.23612349445258612,0.07142857142857142
replace_both_interactions_c0.5_raw,0.35908813844637966,0.3333333333333333
replace_both_interactions_c0.5_raw,0.44830112511359244,0.4444444444444444
replace_both_interactions_c0.5_raw,0.5534391009964542,0.5714285714285714
replace_both_interactions_c0.5_raw,0.6471506905619142,0.6428571428571429
replace_both_interactions_c0.5_raw,0.7671024278772368,0.9285714285714286
replace_both_interactions_c0.5_raw,0.8492136511181891,0.9285714285714286
replace_both_interactions_c0.5_raw,0.9672825666452474,1.0
replace_both_interactions_c0.5_temperature_scaled,0.07146764160449419,0.0
replace_both_interactions_c0.5_temperature_scaled,0.16845974419502943,0.0
replace_both_interactions_c0.5_temperature_scaled,0.24838967677272983,0.10526315789473684
replace_both_interactions_c0.5_temperature_scaled,0.3634265399621271,0.23076923076923078
replace_both_interactions_c0.5_temperature_scaled,0.4477558604747331,0.45454545454545453
replace_both_interactions_c0.5_temperature_scaled,0.5527376691836811,0.56
replace_both_interactions_c0.5_temperature_scaled,0.640330028704765,0.7272727272727273
replace_both_interactions_c0.5_temperature_scaled,0.7445350365483258,0.8888888888888888
replace_both_interactions_c0.5_temperature_scaled,0.8282601293423311,1.0
replace_both_interactions_c0.5_temperature_scaled,0.9450817648145895,1.0
replace_both_interactions_c1.0_raw,0.06373286221673408,0.125
replace_both_interactions_c1.0_raw,0.1563824573092407,0.2727272727272727
replace_both_interactions_c1.0_raw,0.2554701735361014,0.25
replace_both_interactions_c1.0_raw,0.34597618301280453,0.2222222222222222
replace_both_interactions_c1.0_raw,0.45707321020696656,0.5
replace_both_interactions_c1.0_raw,0.5446309941772068,0.55
replace_both_interactions_c1.0_raw,0.6567614365350674,0.7058823529411765
replace_both_interactions_c1.0_raw,0.7559778826511362,0.8181818181818182
replace_both_interactions_c1.0_raw,0.8440463083762612,0.75
replace_both_interactions_c1.0_raw,0.9382811987514642,0.8571428571428571
replace_both_interactions_c1.0_temperature_scaled,0.17109270461599693,0.25
replace_both_interactions_c1.0_temperature_scaled,0.26029562232407394,0.2
replace_both_interactions_c1.0_temperature_scaled,0.3580250466477166,0.2777777777777778
replace_both_interactions_c1.0_temperature_scaled,0.45117103453710167,0.34285714285714286
replace_both_interactions_c1.0_temperature_scaled,0.5491269366486321,0.6216216216216216
replace_both_interactions_c1.0_temperature_scaled,0.6520807297291975,0.8235294117647058
replace_both_interactions_c1.0_temperature_scaled,0.7449864528140377,0.8
replace_both_interactions_c1.0_temperature_scaled,0.8313667731890667,0.6666666666666666
replace_both_interactions_c1.0_raw,0.059619707475083335,0.0
replace_both_interactions_c1.0_raw,0.15688310540340017,0.36363636363636365
replace_both_interactions_c1.0_raw,0.24666214826188343,0.2
replace_both_interactions_c1.0_raw,0.35737707186480905,0.5555555555555556
replace_both_interactions_c1.0_raw,0.4420645995067603,0.35294117647058826
replace_both_interactions_c1.0_raw,0.5563722893193086,0.6
replace_both_interactions_c1.0_raw,0.652612367403367,0.5
replace_both_interactions_c1.0_raw,0.740836040490698,0.7333333333333333
replace_both_interactions_c1.0_raw,0.8553022664359209,0.7647058823529411
replace_both_interactions_c1.0_raw,0.9515115437191416,1.0
replace_both_interactions_c1.0_temperature_scaled,0.0931340280793989,0.0
replace_both_interactions_c1.0_temperature_scaled,0.1660725157776048,0.0
replace_both_interactions_c1.0_temperature_scaled,0.26541622897095485,0.3076923076923077
replace_both_interactions_c1.0_temperature_scaled,0.3471338272675845,0.19047619047619047
replace_both_interactions_c1.0_temperature_scaled,0.45190625673983453,0.44
replace_both_interactions_c1.0_temperature_scaled,0.5460896577159621,0.5555555555555556
replace_both_interactions_c1.0_temperature_scaled,0.6495692776977045,0.7777777777777778
replace_both_interactions_c1.0_temperature_scaled,0.7436656527035237,0.75
replace_both_interactions_c1.0_temperature_scaled,0.8524389089691998,1.0
replace_both_interactions_c1.0_temperature_scaled,0.9055883491809964,1.0
replace_both_interactions_c1.0_raw,0.04805310789548823,0.0
replace_both_interactions_c1.0_raw,0.16271625751206012,0.08333333333333333
replace_both_interactions_c1.0_raw,0.236123080404097,0.07142857142857142
replace_both_interactions_c1.0_raw,0.35908477253305154,0.3333333333333333
replace_both_interactions_c1.0_raw,0.44830017665435573,0.4444444444444444
replace_both_interactions_c1.0_raw,0.5534392942000023,0.5714285714285714
replace_both_interactions_c1.0_raw,0.6471521763755713,0.6428571428571429
replace_both_interactions_c1.0_raw,0.7671044559952932,0.9285714285714286
replace_both_interactions_c1.0_raw,0.8492154186544889,0.9285714285714286
replace_both_interactions_c1.0_raw,0.9672863684411833,1.0
replace_both_interactions_c1.0_temperature_scaled,0.0714612966695863,0.0
replace_both_interactions_c1.0_temperature_scaled,0.16845752472478648,0.0
replace_both_interactions_c1.0_temperature_scaled,0.24838856877807128,0.10526315789473684
replace_both_interactions_c1.0_temperature_scaled,0.3634227495019894,0.23076923076923078
replace_both_interactions_c1.0_temperature_scaled,0.44775613984872886,0.45454545454545453
replace_both_interactions_c1.0_temperature_scaled,0.5527376062199759,0.56
replace_both_interactions_c1.0_temperature_scaled,0.6403324828450804,0.7272727272727273
replace_both_interactions_c1.0_temperature_scaled,0.7445360540355421,0.8888888888888888
replace_both_interactions_c1.0_temperature_scaled,0.8282633297419474,1.0
replace_both_interactions_c1.0_temperature_scaled,0.9450870284235566,1.0
